Order_ID;Customer_ID;Product_ID;Order_Date;Shipping_Date;Sales;Quantity;Discount;Profit;Unit_Price
363;124;1027;07/09/2019;20/09/2019;33.82;2;0;9.1314;16.91
364;490;534;10/06/2019;11/06/2019;261.74;2;0;65.435;130.87
365;585;1713;19/01/2019;02/02/2019;706.86;7;0;197.9208;100.98
366;43;1850;21/11/2019;29/11/2019;36.744;3;0.2;3.6744;12.048
367;43;486;12/05/2019;19/05/2019;14.432;4;0.2;3.4276;3.408
368;480;1243;29/01/2019;19/02/2019;385.686;1;0.3;-60.6078;385.386
369;353;78;29/05/2019;16/06/2019;208.16;1;0;56.2032;208.16
370;327;822;12/06/2019;16/06/2019;58.58;2;0;19.3314;29.29
371;128;286;28/03/2019;22/04/2019;15.232;1;0.2;1.7136;15.032
372;547;1251;24/06/2019;25/06/2019;32.432;2;0.2;3.2432;16.016
373;651;1499;27/01/2019;12/02/2019;28.8;3;0;0.864;9.6
374;673;1460;10/12/2019;18/12/2019;13.468;13;0.8;-22.8956;0.236
375;402;1124;10/10/2019;03/11/2019;279.944;7;0.2;80.4839;39.792
376;273;617;27/05/2019;31/05/2019;366.009;3;0.3;-47.0583;121.703
377;664;723;15/03/2019;07/04/2019;406.6;5;0;113.848;81.32
378;342;331;31/05/2019;03/06/2019;53.424;3;0.2;4.6746;17.608
379;582;429;07/09/2019;06/10/2019;127.984;2;0.2;25.5968;63.792
380;248;778;23/10/2019;25/10/2019;25.92;4;0;12.4416;6.48
381;559;205;23/08/2019;07/09/2019;16.752;6;0.2;5.4444;2.592
382;333;1366;23/12/2019;25/12/2019;111.15;5;0;48.906;22.23
383;33;114;10/11/2019;03/12/2019;130.464;6;0.2;44.0316;21.544
384;565;568;24/07/2019;08/08/2019;46.36;4;0;15.2988;11.59
385;253;1009;25/02/2019;19/03/2019;9.408;2;0.2;3.4104;4.504
386;655;444;17/04/2019;20/04/2019;33.93;3;0.7;-22.62;10.61
387;7;161;06/08/2019;31/08/2019;355.96;2;0;103.2284;177.98
388;184;323;16/10/2019;13/11/2019;93.15;9;0;44.712;10.35
389;758;1338;01/12/2019;24/12/2019;25.06;2;0;11.7782;12.53
390;276;575;09/12/2019;13/12/2019;359.97;3;0;79.1934;119.99
391;531;925;02/07/2019;13/07/2019;302.94;3;0;48.4704;100.98
392;430;698;26/02/2019;12/03/2019;68.472;3;0.2;23.1093;22.624
393;420;323;10/04/2019;09/05/2019;33.12;4;0.2;11.592;8.08
394;103;1660;14/03/2019;20/03/2019;21.4;5;0;10.058;4.28
395;528;715;01/12/2019;17/12/2019;39.582;9;0.8;-59.373;3.598
396;699;1196;12/01/2019;22/01/2019;5.248;2;0.2;0.5904;2.424
397;694;1126;17/04/2019;16/05/2019;17.31;3;0;5.193;5.77
398;679;412;12/12/2019;21/12/2019;890.841;3;0.3;-152.7156;296.647
399;185;1071;02/03/2019;15/03/2019;94.192;7;0.8;-164.836;12.656
400;587;1627;21/10/2019;25/10/2019;136.96;4;0.2;51.36;34.04
401;406;314;01/08/2019;17/08/2019;25.92;4;0;8.2944;6.48
402;570;464;29/01/2019;09/02/2019;132.52;5;0.2;34.7865;26.304
403;183;154;30/05/2019;02/06/2019;9.344;1;0.2;3.504;9.144
404;396;1550;04/01/2019;15/01/2019;70.95;3;0;18.447;23.65
405;414;1545;27/02/2019;24/03/2019;3.9;2;0;1.521;1.95
406;93;709;17/04/2019;24/04/2019;10.44;5;0.2;3.393;1.888
407;84;1521;05/10/2019;17/10/2019;34.24;8;0;15.408;4.28
408;457;140;17/09/2019;21/09/2019;117.36;4;0;36.3816;29.34
409;431;207;28/08/2019;29/08/2019;54.528;3;0.2;14.3136;17.976
410;738;738;17/02/2019;20/02/2019;286.85;1;0;63.107;286.85
411;16;34;22/10/2019;29/10/2019;19.92;4;0;9.3624;4.98
412;612;1554;17/11/2019;12/12/2019;15.52;4;0;4.5008;3.88
413;159;341;30/12/2019;01/01/2020;49.536;3;0.2;17.3376;16.312
414;590;129;28/07/2019;08/08/2019;7.104;2;0.2;2.3976;3.352
415;367;688;17/12/2019;30/12/2019;29.592;1;0.2;2.5893;29.392
416;403;1547;10/08/2019;02/09/2019;15.984;2;0.2;1.3986;7.792
417;211;268;24/07/2019;01/08/2019;300.416;8;0.2;78.8592;37.352
418;254;1656;22/12/2019;05/01/2020;177.648;2;0.2;-28.8678;88.624
419;176;401;27/06/2019;06/07/2019;70.368;2;0.2;6.1572;34.984
420;242;1429;14/05/2019;17/05/2019;25.92;4;0;12.4416;6.48
421;19;196;12/11/2019;09/12/2019;369.544;7;0.2;32.3351;52.592
422;169;500;28/12/2019;10/01/2020;751.92;4;0;150.384;187.98
423;32;28;25/11/2019;18/12/2019;64.12;4;0;30.7776;16.03
424;90;626;27/12/2019;07/01/2020;7.764;4;0.7;-5.176;1.241
425;64;496;08/05/2019;27/05/2019;280.782;3;0.4;-46.797;93.194
426;530;1075;28/09/2019;12/10/2019;7.104;6;0.2;2.4864;0.984
427;181;470;12/07/2019;23/07/2019;31.96;2;0;1.598;15.98
428;253;165;15/08/2019;07/09/2019;97.184;2;0.2;6.074;48.392
429;345;1168;29/03/2019;21/04/2019;19.68;5;0.2;6.888;3.736
430;140;1355;12/01/2019;17/01/2019;821.88;6;0;213.6888;136.98
431;406;435;09/08/2019;24/08/2019;63.984;2;0.2;10.3974;31.792
432;671;237;02/03/2019;09/03/2019;295.4;5;0.2;-62.7725;58.88
433;609;228;17/05/2019;27/05/2019;7.98;1;0;3.99;7.98
434;94;553;24/02/2019;04/03/2019;103.12;8;0;10.312;12.89
435;103;799;25/05/2019;11/06/2019;40.98;5;0.8;-65.568;7.396
436;295;176;15/11/2019;06/12/2019;43.5;3;0;10.875;14.5
437;614;206;22/05/2019;01/06/2019;11.352;3;0.2;4.1151;3.584
438;521;1284;15/12/2019;17/12/2019;24.472;7;0.2;1.8354;3.296
439;163;343;02/03/2019;11/03/2019;1592.85;7;0;350.427;227.55
440;718;1314;21/02/2019;23/02/2019;1499.95;5;0;449.985;299.99
441;251;1332;11/11/2019;26/11/2019;51.016;7;0.2;15.9425;7.088
442;485;350;09/11/2019;28/11/2019;1199.98;2;0;467.9922;599.99
443;81;1814;08/11/2019;14/11/2019;54.32;4;0;16.296;13.58
444;376;477;25/06/2019;22/07/2019;390.75;5;0;171.93;78.15
445;231;990;08/07/2019;17/07/2019;18.336;2;0.7;-12.224;8.468
446;59;43;20/02/2019;28/02/2019;478.08;8;0;133.8624;59.76
447;420;1216;23/10/2019;27/10/2019;19.296;3;0.2;6.03;6.232
448;416;189;17/01/2019;16/02/2019;27.18;3;0;12.231;9.06
449;572;1103;20/08/2019;23/08/2019;155.34;6;0;55.9224;25.89
450;21;1816;24/01/2019;21/02/2019;59.976;3;0.2;11.9952;19.792
451;435;112;23/08/2019;01/09/2019;11.8;4;0;5.664;2.95
452;336;1360;01/07/2019;10/07/2019;15.02;1;0;2.7036;15.02
453;253;9;03/05/2019;31/05/2019;37.008;6;0.2;11.565;5.968
454;176;1429;19/07/2019;30/07/2019;10.368;2;0.2;3.6288;4.984
455;38;511;17/03/2019;24/03/2019;19.44;3;0;9.3312;6.48
456;117;1728;13/10/2019;10/11/2019;1649.95;5;0;659.98;329.99
457;391;1294;04/08/2019;19/08/2019;60.672;6;0.2;12.8928;9.912
458;645;1702;12/11/2019;21/11/2019;25.344;6;0.2;8.8704;4.024
459;714;1217;19/03/2019;16/04/2019;39.992;1;0.2;7.4985;39.792
460;195;442;22/07/2019;24/07/2019;191.82;3;0;61.3824;63.94
461;289;954;06/07/2019;12/07/2019;26.176;2;0.2;-3.272;12.888
462;736;40;06/07/2019;17/07/2019;1113.504;12;0.2;125.2692;92.592
463;349;657;28/01/2019;09/02/2019;335.52;4;0.2;117.432;83.68
464;222;87;12/03/2019;20/03/2019;56.56;2;0;15.2712;28.28
465;779;658;27/08/2019;15/09/2019;559.93;7;0;167.979;79.99
466;513;79;19/01/2019;29/01/2019;8.928;2;0.2;3.1248;4.264
467;435;69;25/10/2019;05/11/2019;5.193;3;0.7;-3.462;1.031
468;186;497;06/04/2019;21/04/2019;91.84;8;0;45.0016;11.48
469;658;1559;08/01/2019;12/01/2019;5.552;2;0.2;-1.041;2.576
470;195;1240;19/07/2019;12/08/2019;118.65;5;0.4;19.775;23.33
471;605;1296;09/01/2019;02/02/2019;192.72;11;0;92.5056;17.52
472;15;1646;09/08/2019;12/08/2019;687.4;5;0;48.118;137.48
473;210;1388;26/06/2019;10/07/2019;323.982;3;0.4;-80.9955;107.594
474;336;1345;13/12/2019;08/01/2020;47.01;3;0;22.0947;15.67
475;300;83;24/02/2019;15/03/2019;153.584;2;0.2;-32.6366;76.592
476;362;1019;06/01/2019;20/01/2019;52.416;9;0.2;15.0696;5.624
477;169;938;04/08/2019;28/08/2019;677.58;5;0.4;-158.102;135.116
478;38;760;01/06/2019;15/06/2019;247.188;2;0.4;-49.4376;123.194
479;334;742;21/11/2019;16/12/2019;102.3;1;0;26.598;102.3
480;552;29;15/10/2019;03/11/2019;155.25;3;0;46.575;51.75
481;226;1754;11/05/2019;25/05/2019;66.96;5;0.2;-13.392;13.192
482;362;603;07/06/2019;25/06/2019;11.21;1;0;3.363;11.21
483;176;196;29/03/2019;18/04/2019;105.584;2;0.2;9.2386;52.592
484;317;1203;06/01/2019;13/01/2019;176.772;3;0.8;-459.6072;58.124
485;503;217;02/09/2019;02/10/2019;1579.746;7;0.4;-447.5947;225.278
486;180;59;28/04/2019;04/05/2019;18.18;4;0.7;-13.938;3.845
487;460;461;25/12/2019;12/01/2020;404.9;5;0;16.196;80.98
488;471;569;07/11/2019;27/11/2019;137.54;2;0;55.016;68.77
489;568;993;27/01/2019;09/02/2019;377.45;5;0.5;-264.215;74.99
490;688;401;17/07/2019;18/07/2019;263.88;6;0;71.2476;43.98
491;53;241;16/08/2019;06/09/2019;61.542;1;0.4;-13.3341;61.142
492;271;1507;11/03/2019;30/03/2019;144.96;4;0;60.8832;36.24
493;387;870;01/05/2019;26/05/2019;14.73;3;0;4.8609;4.91
494;163;451;01/04/2019;17/04/2019;31.16;2;0;7.79;15.58
495;302;1345;08/12/2019;14/12/2019;78.35;5;0;36.8245;15.67
496;471;1329;26/06/2019;21/07/2019;26.88;6;0;12.9024;4.48
497;681;680;08/08/2019;29/08/2019;6.192;3;0.2;0.4644;1.864
498;266;473;09/08/2019;01/09/2019;27.396;3;0.7;-20.0904;8.432
499;638;1168;27/06/2019;17/07/2019;11.808;8;0.7;-8.6592;0.776
500;695;1546;07/03/2019;26/03/2019;13.48;1;0;1.8872;13.48
501;127;142;09/09/2019;02/10/2019;149.97;3;0;5.9988;49.99
502;387;1118;22/06/2019;13/07/2019;86.97;3;0;25.2213;28.99
503;388;1244;30/05/2019;27/06/2019;50.97;3;0;13.2522;16.99
504;502;99;26/04/2019;22/05/2019;7.152;3;0.2;2.3244;2.184
505;547;51;27/07/2019;02/08/2019;9.24;3;0;4.4352;3.08
506;245;954;30/11/2019;27/12/2019;98.16;6;0;9.816;16.36
507;206;990;10/02/2019;15/02/2019;146.688;6;0.2;55.008;24.248
508;686;179;30/04/2019;13/05/2019;77.55;5;0;21.714;15.51
509;47;867;20/08/2019;30/08/2019;555.96;5;0.2;41.697;110.992
510;305;1135;13/07/2019;12/08/2019;85.44;3;0;31.6128;28.48
511;678;981;14/05/2019;13/06/2019;20.34;3;0;9.3564;6.78
512;674;35;12/09/2019;02/10/2019;1097.544;7;0.2;123.4737;156.592
513;695;12;30/12/2019;03/01/2020;569.64;2;0;148.1064;284.82
514;360;698;15/03/2019;28/03/2019;159.768;7;0.2;53.9217;22.624
515;472;1299;20/10/2019;04/11/2019;116.832;4;0.2;33.5892;29.008
516;257;769;14/05/2019;10/06/2019;99.6;1;0;36.852;99.6
517;477;45;17/10/2019;09/11/2019;5.238;2;0.7;-4.0158;1.919
518;603;1246;22/09/2019;29/09/2019;34.58;1;0;10.0282;34.58
519;197;285;10/01/2019;28/01/2019;408.422;2;0.3;-5.8346;203.911
520;482;203;24/07/2019;28/07/2019;223.96;4;0;53.7504;55.99
521;424;1322;13/03/2019;14/03/2019;899.91;9;0;395.9604;99.99
522;279;206;12/09/2019;23/09/2019;4.73;1;0;2.3177;4.73
523;781;1614;08/09/2019;26/09/2019;135.95;1;0;39.4255;135.95
524;634;511;22/10/2019;26/10/2019;12.96;2;0;6.2208;6.48
525;349;231;24/12/2019;25/12/2019;7.61;1;0;3.5767;7.61
526;471;1645;09/07/2019;15/07/2019;151.62;7;0;50.0346;21.66
527;44;193;24/04/2019;11/05/2019;35.168;7;0.2;9.6712;4.824
528;558;129;14/05/2019;04/06/2019;58.368;12;0.2;21.888;4.664
529;647;1092;15/08/2019;06/09/2019;14.9;5;0;7.152;2.98
530;47;312;29/04/2019;18/05/2019;17.856;4;0.2;1.116;4.264
531;161;119;19/01/2019;01/02/2019;38.34;3;0;17.253;12.78
532;628;1533;21/06/2019;27/06/2019;212.94;3;0;53.235;70.98
533;271;728;07/03/2019;24/03/2019;45.056;8;0.2;15.2064;5.432
534;563;1401;03/05/2019;13/05/2019;93.024;3;0.2;33.7212;30.808
535;468;1296;24/09/2019;13/10/2019;192.72;11;0;92.5056;17.52
536;384;734;11/12/2019;21/12/2019;720.76;4;0;187.3976;180.19
537;564;486;05/06/2019;16/06/2019;14.432;4;0.2;3.4276;3.408
538;625;803;04/08/2019;22/08/2019;2.896;2;0.2;0.4706;1.248
539;499;886;24/11/2019;11/12/2019;119.94;3;0;23.988;39.98
540;130;1796;16/07/2019;09/08/2019;842.72;8;0;202.2528;105.34
541;367;948;05/12/2019;17/12/2019;158.28;6;0;72.8088;26.38
542;774;76;01/01/2019;21/01/2019;79.45;7;0;22.246;11.35
543;122;543;02/08/2019;29/08/2019;117.488;7;0.2;41.1208;16.584
544;301;1609;02/08/2019;09/08/2019;40.776;3;0.2;0.5097;13.392
545;712;1778;07/10/2019;01/11/2019;122.382;3;0.4;-24.4764;40.394
546;611;1782;18/11/2019;22/11/2019;319.92;8;0;118.3704;39.99
547;56;1705;15/03/2019;08/04/2019;140.376;3;0.2;8.7735;46.592
548;6;156;28/07/2019;10/08/2019;12.42;3;0;5.2164;4.14
549;293;529;20/11/2019;05/12/2019;29.84;2;0;13.428;14.92
550;307;6;03/03/2019;19/03/2019;27.92;4;0;8.0968;6.98
551;239;899;31/05/2019;13/06/2019;720.064;4;0.2;-63.0056;179.816
552;335;1326;21/04/2019;06/05/2019;291.1;5;0;75.686;58.22
553;799;1455;25/03/2019;02/04/2019;19.92;4;0;6.5736;4.98
554;271;1360;09/03/2019;22/03/2019;15.02;1;0;2.7036;15.02
555;678;1177;08/08/2019;19/08/2019;863.64;9;0.2;107.955;95.76
556;414;49;17/04/2019;14/05/2019;30.576;6;0.2;10.3194;4.896
557;644;84;11/07/2019;08/08/2019;528.43;5;0.3;-143.431;105.386
558;38;888;06/05/2019;02/06/2019;286.79;7;0;74.5654;40.97
559;267;1681;19/11/2019;06/12/2019;97.98;2;0;27.4344;48.99
560;231;38;24/09/2019;08/10/2019;532.3992;3;0.32;-46.9764;177.1464
561;245;1792;27/08/2019;05/09/2019;31.984;2;0.2;1.1994;15.792
562;610;1742;25/01/2019;31/01/2019;50.136;3;0.2;-11.2806;16.512
563;113;314;02/06/2019;21/06/2019;12.96;2;0;4.1472;6.48
564;217;332;20/02/2019;23/02/2019;1023.936;8;0.2;179.1888;127.792
565;53;1265;30/11/2019;22/12/2019;3.04;1;0;1.0336;3.04
566;532;413;03/01/2019;12/01/2019;28.485;5;0.7;-20.889;4.997
567;351;177;18/12/2019;17/01/2020;5.728;8;0.8;-9.1648;-0.084
568;24;461;20/02/2019;08/03/2019;728.82;9;0;29.1528;80.98
569;683;860;29/07/2019;01/08/2019;5.78;2;0;2.7166;2.89
570;448;619;24/02/2019;28/02/2019;50.94;3;0;25.47;16.98
571;798;389;24/11/2019;24/12/2019;1007.979;3;0.3;43.1991;335.693
572;209;2;26/08/2019;11/09/2019;975.92;5;0.2;121.99;194.984
573;705;880;04/11/2019;26/11/2019;182.94;3;0;3.6588;60.98
574;396;1141;22/03/2019;08/04/2019;62.92;1;0.2;10.2245;62.72
575;145;653;09/07/2019;10/07/2019;26.72;4;0;12.8256;6.68
576;671;1409;21/02/2019;21/03/2019;190.896;2;0.2;-42.9516;95.248
577;645;772;13/06/2019;14/06/2019;601.65;5;0;156.429;120.33
578;370;924;27/03/2019;11/04/2019;43.56;5;0.2;3.267;8.512
579;714;949;30/04/2019;10/05/2019;573.174;7;0.1;63.686;81.782
580;638;1177;17/11/2019;09/12/2019;863.64;9;0.2;107.955;95.76
581;766;823;29/10/2019;22/11/2019;2.304;1;0.2;0.2592;2.104
582;335;174;25/04/2019;07/05/2019;629.95;5;0;163.787;125.99
583;730;169;05/02/2019;12/02/2019;113.372;2;0.3;-3.2392;56.386
584;106;1135;10/03/2019;27/03/2019;85.44;3;0;31.6128;28.48
585;118;31;15/06/2019;12/07/2019;53.94;3;0;15.6426;17.98
586;62;1239;30/03/2019;14/04/2019;19.65;3;0;9.039;6.55
587;588;1401;30/01/2019;26/02/2019;77.52;2;0;37.9848;38.76
588;364;89;29/07/2019;12/08/2019;25.92;5;0.2;9.072;4.984
589;450;589;04/05/2019;11/05/2019;12.224;2;0.2;4.4312;5.912
590;729;495;16/01/2019;18/01/2019;5.94;3;0;0;1.98
591;554;1720;24/03/2019;31/03/2019;12.07;1;0;3.9831;12.07
592;687;894;06/07/2019;11/07/2019;197.372;2;0.3;-25.3764;98.386
593;285;354;13/11/2019;14/11/2019;12.96;2;0;6.2208;6.48
594;751;811;02/08/2019;29/08/2019;2799.96;4;0;1371.9803;699.99
595;236;61;12/05/2019;27/05/2019;55.92;10;0.2;16.776;5.392
596;108;1727;27/09/2019;19/10/2019;8.448;2;0.2;2.64;4.024
597;283;1462;20/09/2019;21/09/2019;72.9;5;0;26.973;14.58
598;677;630;20/01/2019;23/01/2019;544.008;3;0.2;40.8006;181.136
599;246;214;02/01/2019;30/01/2019;383.607;9;0.3;-5.4801;42.323
600;627;617;09/09/2019;27/09/2019;697.16;5;0.2;8.7145;139.232
601;224;323;19/10/2019;01/11/2019;51.75;5;0;24.84;10.35
602;332;682;08/11/2019;18/11/2019;39.96;2;0;18.7812;19.98
603;240;72;05/06/2019;22/06/2019;181.95;3;0;38.2095;60.65
604;74;660;14/04/2019;26/04/2019;35;7;0;16.8;5
605;133;1137;05/02/2019;24/02/2019;779.796;2;0.4;-168.9558;389.498
606;103;1410;20/02/2019;16/03/2019;72.744;7;0.2;-12.7302;10.192
607;249;245;24/04/2019;20/05/2019;74.416;2;0.2;-14.8832;37.008
608;33;682;18/09/2019;15/10/2019;39.96;2;0;18.7812;19.98
609;328;393;17/02/2019;10/03/2019;51.984;1;0.2;-5.1984;51.784
610;17;567;14/07/2019;19/07/2019;17.92;5;0.2;1.12;3.384
611;366;690;17/01/2019;29/01/2019;207.76;4;0;85.1816;51.94
612;627;533;17/06/2019;11/07/2019;555.21;5;0.1;178.901;110.942
613;752;201;08/01/2019;24/01/2019;452.45;5;0.5;-244.323;89.99
614;103;1284;18/10/2019;11/11/2019;24.472;7;0.2;1.8354;3.296
615;765;479;09/02/2019;11/02/2019;435.84;12;0;130.752;36.32
616;142;1135;16/10/2019;15/11/2019;85.44;3;0;31.6128;28.48
617;704;773;24/03/2019;08/04/2019;28.728;3;0.2;1.7955;9.376
618;147;1466;21/04/2019;11/05/2019;83.92;4;0;5.8744;20.98
619;384;34;01/05/2019;27/05/2019;17.12;4;0;7.704;4.28
620;379;956;22/01/2019;10/02/2019;91.275;1;0.5;-67.5435;90.775
621;613;1536;23/06/2019;22/07/2019;3.438;2;0.7;-2.5212;1.019
622;294;1557;02/01/2019;01/02/2019;16.02;6;0;6.0876;2.67
623;160;304;19/10/2019;28/10/2019;55.264;2;0.2;20.724;27.432
624;262;818;27/12/2019;13/01/2020;373.08;6;0;100.7316;62.18
625;704;1554;19/05/2019;16/06/2019;11.64;3;0;3.3756;3.88
626;469;42;02/04/2019;22/04/2019;124.608;4;0.2;-23.364;30.952
627;526;689;27/05/2019;12/06/2019;8.67;3;0;4.0749;2.89
628;639;1082;16/10/2019;07/11/2019;11.12;2;0.2;3.475;5.36
629;646;261;17/05/2019;07/06/2019;20.736;4;0.2;7.2576;4.984
630;417;1133;03/08/2019;18/08/2019;62.958;3;0.3;-2.6982;20.686
631;216;305;25/05/2019;16/06/2019;8.16;5;0.7;-5.712;0.932
632;384;72;09/06/2019;05/07/2019;181.95;3;0;38.2095;60.65
633;24;214;28/07/2019;20/08/2019;85.246;2;0.3;-1.2178;42.323
634;145;1765;06/02/2019;09/02/2019;33.488;7;0.2;10.465;4.584
635;200;37;25/06/2019;30/06/2019;113.328;9;0.2;35.415;12.392
636;86;225;16/02/2019;02/03/2019;177.225;5;0.5;-120.513;34.945
637;232;597;15/03/2019;31/03/2019;64.96;5;0.6;-43.848;12.392
638;698;868;25/03/2019;28/03/2019;2676.672;9;0.2;267.6672;297.208
639;502;939;14/07/2019;27/07/2019;28.14;3;0;13.5072;9.38
640;776;263;13/07/2019;03/08/2019;480.74;2;0;14.4222;240.37
641;726;34;25/12/2019;20/01/2020;105.52;4;0;48.5392;26.38
642;423;842;29/08/2019;26/09/2019;2504.74;7;0;626.185;357.82
643;114;702;06/02/2019;20/02/2019;149.95;5;0;14.995;29.99
644;169;271;15/04/2019;04/05/2019;62.88;4;0.7;-50.304;15.02
645;601;225;01/05/2019;07/05/2019;283.56;4;0;45.3696;70.89
646;643;955;13/11/2019;27/11/2019;3.204;2;0.7;-2.5632;0.902
647;375;1359;27/08/2019;18/09/2019;683.332;4;0.15;-40.196;170.683
648;318;499;19/02/2019;14/03/2019;19.44;3;0;9.3312;6.48
649;641;1350;06/01/2019;31/01/2019;2.88;1;0;1.4112;2.88
650;601;779;24/04/2019;25/04/2019;105.52;4;0;48.5392;26.38
651;50;988;27/07/2019;03/08/2019;44.376;2;0.4;-7.396;21.788
652;491;1835;22/03/2019;24/03/2019;1439.968;4;0.2;143.9968;359.792
653;717;370;29/09/2019;05/10/2019;39.96;2;0;18.7812;19.98
654;741;364;04/11/2019;03/12/2019;215.148;2;0.4;-103.9882;107.174
655;448;1292;27/02/2019;12/03/2019;121.94;2;0;35.3626;60.97
656;722;1077;28/02/2019;14/03/2019;200.97;3;0;50.2425;66.99
657;700;1478;03/05/2019;07/05/2019;14.62;2;0;6.7252;7.31
658;757;575;06/02/2019;19/02/2019;305.9745;3;0.15;25.1979;101.8415
659;333;351;02/10/2019;16/10/2019;62.31;3;0;29.2857;20.77
660;443;1415;30/04/2019;12/05/2019;6.888;2;0.7;-5.0512;2.744
661;147;463;26/12/2019;31/12/2019;36.784;2;0.2;-8.2764;18.192
662;224;648;19/07/2019;23/07/2019;2479.96;4;0;743.988;619.99
663;676;535;28/02/2019;10/03/2019;6.096;3;0.6;-3.9624;1.432
664;409;819;21/07/2019;17/08/2019;153.36;9;0;70.5456;17.04
665;363;1030;01/04/2019;21/04/2019;3.52;2;0;1.0208;1.76
666;593;422;19/06/2019;24/06/2019;46.26;3;0;12.4902;15.42
667;753;148;02/10/2019;29/10/2019;21.568;2;0.2;1.6176;10.584
668;608;1452;19/08/2019;09/09/2019;25.92;4;0;12.4416;6.48
669;264;1035;06/11/2019;11/11/2019;54.9;5;0;26.901;10.98
670;502;61;12/10/2019;29/10/2019;27.96;5;0.2;8.388;5.392
671;71;980;10/05/2019;25/05/2019;152.76;6;0;74.8524;25.46
672;361;248;23/02/2019;19/03/2019;59.98;2;0;26.3912;29.99
673;223;681;02/10/2019;30/10/2019;6.48;1;0;3.1104;6.48
674;232;640;08/03/2019;03/04/2019;7.968;2;0.2;2.5896;3.784
675;222;901;17/02/2019;18/03/2019;8.808;3;0.8;-14.9736;2.136
676;756;861;09/11/2019;18/11/2019;241.5;4;0.3;0;60.075
677;115;1762;27/11/2019;10/12/2019;343.2;1;0.2;38.61;343
678;202;1034;08/12/2019;12/12/2019;7.16;1;0.2;-0.0895;6.96
679;706;267;30/11/2019;22/12/2019;115.96;2;0;25.5112;57.98
680;732;911;02/02/2019;13/02/2019;519.68;7;0.2;58.464;74.04
681;96;669;02/07/2019;28/07/2019;265.475;1;0.5;-111.4995;264.975
682;54;1666;22/06/2019;27/06/2019;36.4;5;0;13.832;7.28
683;228;721;16/01/2019;10/02/2019;113.52;4;0;46.5432;28.38
684;327;754;17/09/2019;20/09/2019;43.7;5;0;20.539;8.74
685;472;1510;26/08/2019;04/09/2019;81.98;2;0;40.1702;40.99
686;49;1222;18/03/2019;30/03/2019;5.904;2;0.2;1.9926;2.752
687;675;1163;02/10/2019;29/10/2019;538.194;2;0.7;-412.6154;268.397
688;685;476;13/10/2019;26/10/2019;283.92;5;0.2;17.745;56.584
689;120;684;08/08/2019;16/08/2019;21.36;2;0;5.7672;10.68
690;563;680;26/02/2019;28/03/2019;5.16;2;0;1.3416;2.58
691;403;326;01/03/2019;21/03/2019;70.68;12;0;31.0992;5.89
692;738;34;20/11/2019;15/12/2019;49.12;4;0;23.0864;12.28
693;524;300;26/12/2019;13/01/2020;899.136;4;0.2;-146.1096;224.584
694;435;83;02/05/2019;26/05/2019;76.792;1;0.2;-16.3183;76.592
695;691;1458;13/04/2019;02/05/2019;207.48;1;0;62.244;207.48
696;577;1478;11/07/2019;07/08/2019;65.79;9;0;30.2634;7.31
697;540;937;26/07/2019;14/08/2019;14.89;1;0;4.0203;14.89
698;382;573;04/12/2019;20/12/2019;7999.98;4;0.5;-3839.9905;1999.495
699;649;1594;30/06/2019;25/07/2019;493.43;5;0.3;-70.49;98.386
700;253;1183;13/12/2019;19/12/2019;299.52;9;0;149.76;33.28
701;390;54;02/12/2019;22/12/2019;1029.95;5;0;298.6855;205.99
702;370;180;28/08/2019;08/09/2019;1194.165;5;0.15;210.735;238.683
703;100;508;12/04/2019;14/04/2019;2.907;3;0.7;-2.0349;0.269
704;206;317;19/12/2019;28/12/2019;5443.96;4;0;2504.2217;1360.99
705;92;772;17/12/2019;24/12/2019;577.584;6;0.2;43.3188;96.064
706;243;808;22/03/2019;29/03/2019;40.88;7;0;10.6288;5.84
707;485;196;03/08/2019;10/08/2019;131.98;2;0;35.6346;65.99
708;411;1531;05/08/2019;25/08/2019;36;2;0;6.48;18
709;49;1414;10/03/2019;09/04/2019;0.99;1;0;0.4356;0.99
710;450;1478;16/12/2019;25/12/2019;65.79;9;0;30.2634;7.31
711;739;1335;24/02/2019;08/03/2019;359.499;3;0.15;-29.6058;119.683
712;627;1106;09/04/2019;01/05/2019;12.84;3;0;5.778;4.28
713;785;1803;20/11/2019;18/12/2019;2.202;2;0.7;-1.5414;0.401
714;509;715;12/12/2019;16/12/2019;140.736;8;0.2;52.776;17.392
715;402;236;03/10/2019;28/10/2019;21.728;4;0.2;3.8024;5.232
716;694;587;22/01/2019;31/01/2019;83.42;2;0;24.1918;41.71
717;208;386;01/02/2019;10/02/2019;342.864;3;0.2;38.5722;114.088
718;10;249;14/01/2019;30/01/2019;8.8;5;0;3.872;1.76
719;738;944;07/05/2019;31/05/2019;9.84;3;0;2.8536;3.28
720;333;441;04/01/2019;21/01/2019;11.214;2;0.7;-8.5974;4.907
721;639;1211;17/03/2019;05/04/2019;31.68;6;0;9.8208;5.28
722;351;1030;25/02/2019;04/03/2019;3.52;2;0;1.0208;1.76
723;639;834;13/09/2019;11/10/2019;368.91;9;0;180.7659;40.99
724;278;886;30/12/2019;23/01/2020;63.968;2;0.2;0;31.784
725;725;1830;26/11/2019;06/12/2019;91.36;5;0.2;29.692;18.072
726;709;936;10/07/2019;29/07/2019;552.56;4;0;0;138.14
